1614962446382, 5159-4504-8495-6584, Visa, 9, Aus_der_Region, 2.43, CHF, CHF, 1614962446082, 1.0
1614962472336, 5168-1933-3273-1806, AMEX, 2, Shop_am_Eck, 59.31, USD, CHF, 1614962472188, 0.96
1614962472345, 5145-2839-4452-8463, MasterCard, 1, Aus_der_Region, 73.08, USD, CHF, 1614962472188, 0.96
1614962472436, 5183-5202-8680-4142, Revolut, 2, Shop_am_Eck, 85.63, USD, CHF, 1614962472188, 0.96
1614962472536, 5156-6236-1389-1025, Maestro, 12, BioMarkt, 43.76, USD, CHF, 1614962472188, 0.96
1614962472578, 5133-7750-4953-5176, Visa, 15, BioMarkt, 54.55, USD, CHF, 1614962472188, 0.96
1614962472686, 5190-2471-5522-5981, Revolut, 3, SihlCity, 54.06, USD, CHF, 1614962472188, 0.96
1614962473006, 5173-5040-2975-8303, Diners Club, 3, SihlCity, 74.91, USD, CHF, 1614962472188, 0.96
1614962473241, 5139-6461-2064-6629, Maestro, 13, BioMarkt, 0.75, USD, CHF, 1614962472188, 0.96
1614962473252, 5192-1826-4004-4133, Diners Club, 14, BioMarkt, 35.33, USD, CHF, 1614962472188, 0.96
1614962473404, 5110-8709-8384-4579, MasterCard, 11, Shop_am_Eck, 5.56, USD, CHF, 1614962472188, 0.96
1614962473488, 5195-9518-7448-1157, Revolut, 13, BioMarkt, 26.32, USD, CHF, 1614962472188, 0.96
1614962473661, 5114-4619-6964-9995, Maestro, 4, BioMarkt, 48.96, USD, CHF, 1614962472188, 0.96
1614962473711, 5160-6949-9343-6964, Maestro, 2, Shop_am_Eck, 27.11, USD, CHF, 1614962472188, 0.96
1614962473720, 5184-6147-6425-3266, AMEX, 6, Tante_Emma, 70.76, USD, CHF, 1614962472188, 0.96
1614962473774, 5169-9444-9051-7337, AMEX, 9, Aus_der_Region, 51.96, USD, CHF, 1614962472188, 0.96
1614962473838, 5171-7975-3617-1200, Revolut, 2, Shop_am_Eck, 16.04, USD, CHF, 1614962472188, 0.96
1614962473859, 5164-8194-9566-2399, Diners Club, 5, Tante_Emma, 62.64, USD, CHF, 1614962472188, 0.96
1614962473931, 5196-3630-1422-4828, Revolut, 5, Tante_Emma, 70.34, USD, CHF, 1614962472188, 0.96
1614962473951, 5170-6909-7871-5902, Diners Club, 2, Shop_am_Eck, 2.83, USD, CHF, 1614962472188, 0.96
1614962473972, 5127-9565-4722-5156, AMEX, 1, Aus_der_Region, 57.26, USD, CHF, 1614962472188, 0.96
1614962474035, 5112-9792-6488-6643, Visa, 4, BioMarkt, 71.14, CHF, CHF, 1614962475199, 1.0
1614962474166, 5158-6630-6007-9127, MasterCard, 8, Aus_der_Region, 43.85, CHF, CHF, 1614962475199, 1.0
1614962474076, 5182-4993-7679-1317, MasterCard, 10, Aus_der_Region, 71.07, EUR, EUR, 1614962474196, 1.0
1614962474105, 5110-4140-9478-3449, Diners Club, 11, Shop_am_Eck, 12.94, EUR, EUR, 1614962474196, 1.0
1614962474116, 5154-1153-4595-8482, MasterCard, 10, Aus_der_Region, 57.81, EUR, EUR, 1614962474196, 1.0
1614962474155, 5198-8584-8545-9624, Maestro, 7, Aus_der_Region, 79.51, EUR, EUR, 1614962474196, 1.0
1614962474339, 5158-4120-8405-4172, Maestro, 2, Shop_am_Eck, 19.4, EUR, EUR, 1614962474196, 1.0
1614962474641, 5140-6847-6363-6184, Visa, 8, Aus_der_Region, 34.44, CHF, CHF, 1614962475199, 1.0
1614962474722, 5141-6582-6979-3994, MasterCard, 14, BioMarkt, 83.6, CHF, CHF, 1614962475199, 1.0
1614962474762, 5113-8937-8629-8934, MasterCard, 14, BioMarkt, 3.94, CHF, CHF, 1614962475199, 1.0
1614962474536, 5124-7977-8378-8820, Revolut, 15, BioMarkt, 39.23, EUR, EUR, 1614962474196, 1.0
1614962474703, 5146-8039-3058-8172, Revolut, 10, Aus_der_Region, 57.98, EUR, EUR, 1614962474196, 1.0
1614962474712, 5157-8160-4531-6546, Visa, 13, BioMarkt, 8.0, EUR, EUR, 1614962474196, 1.0
1614962474792, 5184-6674-6599-1655, AMEX, 2, Shop_am_Eck, 36.69, CHF, CHF, 1614962475199, 1.0
1614962474812, 5116-3235-7477-6562, AMEX, 3, SihlCity, 14.05, CHF, CHF, 1614962475199, 1.0
1614962474822, 5149-1857-4414-8124, AMEX, 13, BioMarkt, 19.64, CHF, CHF, 1614962475199, 1.0
1614962474742, 5186-9783-7881-8995, Maestro, 11, Shop_am_Eck, 6.46, EUR, EUR, 1614962474196, 1.0
1614962474996, 5134-6177-7526-9940, Visa, 8, Aus_der_Region, 15.11, EUR, EUR, 1614962474196, 1.0
1614962474902, 5125-7943-6656-9233, AMEX, 0, Tante_Emma, 81.64, CHF, CHF, 1614962475199, 1.0
1614962474974, 5149-8191-1016-6304, Visa, 3, SihlCity, 32.6, CHF, CHF, 1614962475199, 1.0
1614962475016, 5122-4901-3354-6987, AMEX, 2, Shop_am_Eck, 60.25, CHF, CHF, 1614962475199, 1.0
1614962475134, 5138-4243-9063-7855, Revolut, 1, Aus_der_Region, 46.01, CHF, CHF, 1614962475199, 1.0
1614962475162, 5116-6574-6088-9012, Maestro, 15, BioMarkt, 40.54, EUR, EUR, 1614962474196, 1.0
1614962475486, 5128-1684-3635-2123, Revolut, 4, BioMarkt, 77.83, EUR, EUR, 1614962474196, 1.0
1614962475575, 5143-9867-3879-6836, Visa, 12, BioMarkt, 60.9, EUR, EUR, 1614962474196, 1.0
1614962475253, 5151-3471-3306-2993, Visa, 6, Tante_Emma, 27.27, CHF, CHF, 1614962475199, 1.0
1614962475356, 5154-9666-1557-2065, MasterCard, 13, BioMarkt, 31.92, CHF, CHF, 1614962475199, 1.0
1614962475525, 5159-3210-1952-8106, Maestro, 13, BioMarkt, 15.19, CHF, CHF, 1614962475199, 1.0
1614962475602, 5120-9584-7946-6575, AMEX, 13, BioMarkt, 79.37, CHF, CHF, 1614962475199, 1.0
1614962475704, 5116-4357-6910-1626, Revolut, 6, Tante_Emma, 11.58, CHF, CHF, 1614962475199, 1.0
1614962475822, 5157-9204-4134-1653, Revolut, 2, Shop_am_Eck, 59.22, CHF, CHF, 1614962475199, 1.0
1614962475593, 5155-5415-5971-5351, Diners Club, 7, Aus_der_Region, 76.57, EUR, EUR, 1614962474196, 1.0
1614962475631, 5164-4895-9137-5525, Maestro, 4, BioMarkt, 19.91, EUR, EUR, 1614962474196, 1.0
1614962475641, 5116-1266-2837-9956, Revolut, 4, BioMarkt, 37.11, EUR, EUR, 1614962474196, 1.0
1614962475650, 5194-4997-1527-2383, AMEX, 11, Shop_am_Eck, 20.78, EUR, EUR, 1614962474196, 1.0
1614962475723, 5132-6624-4641-7154, MasterCard, 6, Tante_Emma, 27.5, EUR, EUR, 1614962474196, 1.0
1614962475907, 5193-1282-3075-4177, Maestro, 9, Aus_der_Region, 48.5, EUR, EUR, 1614962474196, 1.0
1614962475928, 5172-7075-6897-1753, Visa, 0, Tante_Emma, 11.1, EUR, EUR, 1614962474196, 1.0
1614962476355, 5164-4252-7257-9831, Visa, 9, Aus_der_Region, 70.6, EUR, CHF, 1614962477208, 0.97
1614962476155, 5176-6628-5966-1531, AMEX, 14, BioMarkt, 22.83, CHF, CHF, 1614962476204, 1.0
1614962476533, 5142-2712-5897-8914, Diners Club, 5, Tante_Emma, 51.52, EUR, CHF, 1614962477208, 0.97
1614962476563, 5193-1510-5951-1387, MasterCard, 7, Aus_der_Region, 1.86, EUR, CHF, 1614962477208, 0.97
1614962476632, 5154-7022-4702-6130, AMEX, 1, Aus_der_Region, 11.77, EUR, CHF, 1614962477208, 0.97
1614962476166, 5144-2585-7424-7900, Maestro, 0, Tante_Emma, 66.68, CHF, CHF, 1614962476204, 1.0
1614962476717, 5116-1554-2251-3834, Visa, 14, BioMarkt, 86.85, EUR, CHF, 1614962477208, 0.97
1614962476807, 5112-8015-4147-8682, MasterCard, 2, Shop_am_Eck, 62.43, EUR, CHF, 1614962477208, 0.97
1614962476514, 5120-4293-9376-8971, Diners Club, 11, Shop_am_Eck, 6.77, CHF, CHF, 1614962476204, 1.0
1614962476737, 5115-8370-4311-8947, Diners Club, 8, Aus_der_Region, 34.84, CHF, CHF, 1614962476204, 1.0
1614962476797, 5188-8842-6643-8423, Visa, 11, Shop_am_Eck, 84.14, CHF, CHF, 1614962476204, 1.0
1614962476827, 5146-7943-2038-8242, MasterCard, 12, BioMarkt, 30.44, EUR, CHF, 1614962477208, 0.97
1614962476857, 5134-6582-2597-3668, Revolut, 7, Aus_der_Region, 13.39, EUR, CHF, 1614962477208, 0.97
1614962477034, 5178-1626-7173-4554, Revolut, 5, Tante_Emma, 85.68, EUR, CHF, 1614962477208, 0.97
1614962476817, 5113-4674-5846-9084, AMEX, 2, Shop_am_Eck, 3.78, CHF, CHF, 1614962476204, 1.0
1614962476866, 5126-4565-1154-4240, Visa, 15, BioMarkt, 39.38, CHF, CHF, 1614962476204, 1.0
1614962476886, 5116-3904-1963-6210, Revolut, 12, BioMarkt, 29.1, CHF, CHF, 1614962476204, 1.0
1614962476973, 5111-8060-8461-7273, AMEX, 10, Aus_der_Region, 35.22, CHF, CHF, 1614962476204, 1.0
1614962476993, 5156-3545-9175-1463, MasterCard, 9, Aus_der_Region, 25.96, CHF, CHF, 1614962476204, 1.0
1614962477023, 5184-4182-1645-2696, Diners Club, 11, Shop_am_Eck, 82.16, CHF, CHF, 1614962476204, 1.0
1614962477046, 5123-7938-8671-5823, AMEX, 8, Aus_der_Region, 31.99, EUR, CHF, 1614962477208, 0.97
1614962477166, 5164-3578-9496-1572, Maestro, 0, Tante_Emma, 67.83, EUR, CHF, 1614962477208, 0.97
1614962477506, 5151-6143-1875-6792, MasterCard, 14, BioMarkt, 75.02, EUR, CHF, 1614962477208, 0.97
1614962477199, 5173-2090-6747-8696, Diners Club, 10, Aus_der_Region, 75.37, CHF, CHF, 1614962476204, 1.0
1614962477263, 5155-6056-9404-4245, AMEX, 7, Aus_der_Region, 47.46, CHF, CHF, 1614962476204, 1.0
1614962477273, 5123-6311-5608-6721, Maestro, 4, BioMarkt, 80.69, CHF, CHF, 1614962476204, 1.0
1614962477484, 5117-7906-9230-6063, AMEX, 8, Aus_der_Region, 64.77, CHF, CHF, 1614962476204, 1.0
1614962477537, 5110-1232-2682-9422, Diners Club, 6, Tante_Emma, 32.21, EUR, CHF, 1614962477208, 0.97
1614962477612, 5158-7913-7855-8463, Diners Club, 13, BioMarkt, 14.71, EUR, CHF, 1614962477208, 0.97
1614962477624, 5138-8217-4993-8524, AMEX, 2, Shop_am_Eck, 49.29, EUR, CHF, 1614962477208, 0.97
1614962477668, 5184-5450-9322-7462, Revolut, 12, BioMarkt, 59.68, EUR, CHF, 1614962477208, 0.97
1614962477707, 5174-9256-8588-6984, Diners Club, 13, BioMarkt, 40.99, EUR, CHF, 1614962477208, 0.97
1614962477719, 5165-7753-8437-5395, Diners Club, 12, BioMarkt, 35.17, EUR, CHF, 1614962477208, 0.97
1614962477753, 5115-2411-2952-5216, AMEX, 10, Aus_der_Region, 55.25, EUR, CHF, 1614962477208, 0.97
1614962477826, 5132-7212-3599-7513, Maestro, 4, BioMarkt, 68.54, EUR, CHF, 1614962477208, 0.97
1614962477846, 5118-7374-9062-4674, Visa, 13, BioMarkt, 81.52, EUR, CHF, 1614962477208, 0.97
1614962477953, 5121-4791-5660-8482, MasterCard, 14, BioMarkt, 49.98, EUR, CHF, 1614962477208, 0.97
1614962477805, 5129-8494-8450-8922, Diners Club, 13, BioMarkt, 16.81, CHF, CHF, 1614962476204, 1.0
1614962477976, 5147-4662-1073-3957, MasterCard, 0, Tante_Emma, 17.07, EUR, USD, 1614962479216, 1.08
1614962477998, 5182-6506-9847-8860, Diners Club, 8, Aus_der_Region, 45.34, EUR, CHF, 1614962478211, 1.03
1614962478297, 5165-1526-8574-1721, MasterCard, 11, Shop_am_Eck, 68.88, EUR, CHF, 1614962478211, 1.03
1614962478411, 5171-8117-1774-2433, MasterCard, 13, BioMarkt, 44.57, EUR, CHF, 1614962478211, 1.03
1614962478636, 5158-6524-4939-8001, Diners Club, 14, BioMarkt, 80.41, EUR, CHF, 1614962478211, 1.03
1614962478724, 5128-4127-7214-7971, MasterCard, 15, BioMarkt, 5.18, EUR, CHF, 1614962478211, 1.03
1614962478876, 5160-9549-2870-9940, Maestro, 2, Shop_am_Eck, 52.08, EUR, CHF, 1614962478211, 1.03
1614962478008, 5145-2507-8077-3981, Visa, 14, BioMarkt, 19.61, EUR, USD, 1614962479216, 1.08
1614962478093, 5124-1082-4965-4925, Revolut, 9, Aus_der_Region, 8.02, EUR, USD, 1614962479216, 1.08
1614962478104, 5136-8650-9852-6098, MasterCard, 5, Tante_Emma, 3.77, EUR, USD, 1614962479216, 1.08
1614962478136, 5151-4671-7341-4017, AMEX, 14, BioMarkt, 65.93, EUR, USD, 1614962479216, 1.08
1614962478920, 5114-6983-1759-8145, Maestro, 4, BioMarkt, 84.73, EUR, CHF, 1614962478211, 1.03
1614962478146, 5167-4303-9710-5118, AMEX, 1, Aus_der_Region, 48.98, EUR, USD, 1614962479216, 1.08
1614962478953, 5155-2209-9058-2082, Diners Club, 8, Aus_der_Region, 76.96, EUR, CHF, 1614962478211, 1.03
1614962479027, 5129-4569-4256-5945, Maestro, 13, BioMarkt, 69.42, EUR, CHF, 1614962478211, 1.03
1614962478199, 5155-1895-5586-3403, AMEX, 1, Aus_der_Region, 59.6, EUR, USD, 1614962479216, 1.08
1614962478232, 5179-9808-3453-6172, Maestro, 4, BioMarkt, 88.68, EUR, USD, 1614962479216, 1.08
1614962479078, 5180-5752-1770-5446, Visa, 6, Tante_Emma, 51.63, EUR, CHF, 1614962478211, 1.03
1614962479089, 5112-2502-6514-8378, Diners Club, 7, Aus_der_Region, 16.81, EUR, CHF, 1614962478211, 1.03
1614962479259, 5165-5954-7700-8426, Revolut, 14, BioMarkt, 41.38, EUR, CHF, 1614962478211, 1.03
1614962478286, 5169-5990-4493-2733, Maestro, 4, BioMarkt, 25.44, EUR, USD, 1614962479216, 1.08
1614962479269, 5192-1422-5897-3594, Diners Club, 13, BioMarkt, 46.27, EUR, CHF, 1614962478211, 1.03
1614962479279, 5125-4193-5603-9173, AMEX, 1, Aus_der_Region, 20.91, EUR, CHF, 1614962478211, 1.03
1614962478347, 5132-9906-9719-1309, Maestro, 7, Aus_der_Region, 47.99, EUR, USD, 1614962479216, 1.08
1614962478370, 5127-7853-6575-7493, Diners Club, 6, Tante_Emma, 28.88, EUR, USD, 1614962479216, 1.08
1614962478381, 5190-5481-5120-9652, Diners Club, 7, Aus_der_Region, 2.21, EUR, USD, 1614962479216, 1.08
1614962478400, 5110-1924-6264-4542, Revolut, 4, BioMarkt, 56.54, EUR, USD, 1614962479216, 1.08
1614962478454, 5140-1821-4269-6402, AMEX, 7, Aus_der_Region, 80.31, EUR, USD, 1614962479216, 1.08
1614962479343, 5141-3104-7386-6235, Visa, 2, Shop_am_Eck, 71.49, EUR, CHF, 1614962478211, 1.03
1614962479481, 5135-2813-5502-3543, AMEX, 10, Aus_der_Region, 22.1, EUR, CHF, 1614962478211, 1.03
1614962479662, 5174-4330-4310-8476, MasterCard, 12, BioMarkt, 23.86, EUR, CHF, 1614962478211, 1.03
1614962478516, 5164-2080-8853-8511, Revolut, 15, BioMarkt, 48.85, EUR, USD, 1614962479216, 1.08
1614962478559, 5127-6407-8267-1684, AMEX, 0, Tante_Emma, 51.9, EUR, USD, 1614962479216, 1.08
1614962478570, 5181-9463-2102-2463, MasterCard, 8, Aus_der_Region, 41.43, EUR, USD, 1614962479216, 1.08
1614962478646, 5189-9997-6829-1511, Maestro, 7, Aus_der_Region, 56.61, EUR, USD, 1614962479216, 1.08
1614962478679, 5127-3021-5205-2382, Diners Club, 11, Shop_am_Eck, 27.08, EUR, USD, 1614962479216, 1.08
1614962478745, 5131-6114-7568-9449, AMEX, 2, Shop_am_Eck, 82.85, EUR, USD, 1614962479216, 1.08
1614962479057, 5156-9979-5565-1145, Revolut, 1, Aus_der_Region, 39.96, EUR, USD, 1614962479216, 1.08
1614962479109, 5185-6324-5103-2971, Maestro, 11, Shop_am_Eck, 86.73, EUR, USD, 1614962479216, 1.08
1614962479168, 5153-2790-8267-9344, Diners Club, 15, BioMarkt, 17.97, EUR, USD, 1614962479216, 1.08
1614962479179, 5122-9760-5807-6081, MasterCard, 2, Shop_am_Eck, 77.47, EUR, USD, 1614962479216, 1.08
1614962479705, 5124-2573-3815-1655, Visa, 4, BioMarkt, 10.23, EUR, CHF, 1614962478211, 1.03
1614962479716, 5155-3329-1615-2499, Diners Club, 10, Aus_der_Region, 20.13, EUR, CHF, 1614962478211, 1.03
1614962479791, 5132-3014-6314-5199, Visa, 5, Tante_Emma, 4.8, EUR, CHF, 1614962478211, 1.03
1614962479887, 5198-1384-7964-9395, MasterCard, 13, BioMarkt, 67.34, EUR, CHF, 1614962478211, 1.03
1614962479199, 5147-7457-4068-5888, Visa, 11, Shop_am_Eck, 3.92, EUR, USD, 1614962479216, 1.08
1614962479320, 5166-2620-3195-9720, AMEX, 8, Aus_der_Region, 57.87, EUR, USD, 1614962479216, 1.08
1614962479364, 5145-2516-2600-9386, AMEX, 2, Shop_am_Eck, 6.99, EUR, USD, 1614962479216, 1.08
1614962479428, 5193-8218-6428-1378, MasterCard, 9, Aus_der_Region, 63.13, EUR, USD, 1614962479216, 1.08
1614962479502, 5115-5519-6677-3872, AMEX, 5, Tante_Emma, 19.49, EUR, USD, 1614962479216, 1.08
1614962479523, 5128-5369-8831-3736, AMEX, 9, Aus_der_Region, 59.99, EUR, USD, 1614962479216, 1.08
1614962479555, 5169-1309-8468-3921, AMEX, 1, Aus_der_Region, 86.17, EUR, USD, 1614962479216, 1.08
1614962479587, 5185-8538-6022-6275, Diners Club, 15, BioMarkt, 69.96, EUR, USD, 1614962479216, 1.08
1614962479609, 5152-4947-3355-8871, Maestro, 2, Shop_am_Eck, 87.02, EUR, USD, 1614962479216, 1.08
1614962479619, 5181-6468-4021-6670, Visa, 10, Aus_der_Region, 60.2, EUR, USD, 1614962479216, 1.08
1614962479630, 5162-1409-5369-8811, Visa, 4, BioMarkt, 2.83, EUR, USD, 1614962479216, 1.08
1614962479651, 5138-8257-2852-4210, MasterCard, 8, Aus_der_Region, 12.83, EUR, USD, 1614962479216, 1.08
1614962479833, 5153-7096-6517-2661, Revolut, 11, Shop_am_Eck, 60.19, EUR, USD, 1614962479216, 1.08
1614962479992, 5159-3358-4474-1534, Maestro, 0, Tante_Emma, 72.43, CHF, USD, 1614962480217, 0.9
1614962480021, 5156-6609-3163-8003, Diners Club, 6, Tante_Emma, 2.87, CHF, USD, 1614962480217, 0.9
1614962480042, 5121-8049-6006-7041, Revolut, 11, Shop_am_Eck, 35.01, CHF, USD, 1614962480217, 0.9
1614962479928, 5174-8306-2261-2626, Diners Club, 3, SihlCity, 23.62, CHF, CHF, 1614962481220, 1.0
1614962480174, 5114-6473-6976-5971, AMEX, 10, Aus_der_Region, 13.74, CHF, USD, 1614962480217, 0.9
1614962480342, 5153-5048-6521-4044, Revolut, 0, Tante_Emma, 39.44, CHF, USD, 1614962480217, 0.9
1614962480053, 5185-5109-5395-7543, AMEX, 7, Aus_der_Region, 19.84, CHF, CHF, 1614962481220, 1.0
1614962480301, 5145-6760-7416-8435, MasterCard, 9, Aus_der_Region, 42.77, CHF, CHF, 1614962481220, 1.0
1614962480321, 5175-3386-2000-8910, Revolut, 4, BioMarkt, 51.37, CHF, CHF, 1614962481220, 1.0
1614962480381, 5183-6351-2608-1621, MasterCard, 12, BioMarkt, 32.89, CHF, CHF, 1614962481220, 1.0
1614962480424, 5135-4566-3099-7933, AMEX, 4, BioMarkt, 78.28, CHF, USD, 1614962480217, 0.9
1614962480458, 5129-1531-6630-7664, AMEX, 6, Tante_Emma, 61.98, CHF, USD, 1614962480217, 0.9
1614962480607, 5165-3248-7778-1136, Revolut, 6, Tante_Emma, 26.31, CHF, CHF, 1614962481220, 1.0
1614962480684, 5177-4311-7777-6274, MasterCard, 10, Aus_der_Region, 0.66, CHF, CHF, 1614962481220, 1.0
1614962480542, 5117-3453-8200-3893, Visa, 3, SihlCity, 84.12, CHF, USD, 1614962480217, 0.9
1614962480693, 5154-6805-3058-7197, AMEX, 14, BioMarkt, 4.31, CHF, USD, 1614962480217, 0.9
1614962480973, 5112-6226-9274-8018, Diners Club, 2, Shop_am_Eck, 1.36, CHF, USD, 1614962480217, 0.9
1614962480985, 5138-5672-9594-8383, AMEX, 5, Tante_Emma, 37.58, CHF, USD, 1614962480217, 0.9
1614962481056, 5158-7232-7794-7528, MasterCard, 6, Tante_Emma, 63.6, CHF, USD, 1614962480217, 0.9
1614962481068, 5197-1251-9361-7327, Visa, 8, Aus_der_Region, 4.84, CHF, USD, 1614962480217, 0.9
1614962481144, 5120-9758-5350-7337, Revolut, 10, Aus_der_Region, 88.58, CHF, USD, 1614962480217, 0.9
1614962481155, 5192-4854-7787-4625, Maestro, 11, Shop_am_Eck, 60.08, CHF, USD, 1614962480217, 0.9
1614962480953, 5129-8395-8982-9698, Diners Club, 3, SihlCity, 3.56, CHF, CHF, 1614962481220, 1.0
1614962481091, 5160-2164-7552-4943, AMEX, 9, Aus_der_Region, 50.39, CHF, CHF, 1614962481220, 1.0
1614962481197, 5175-3273-3960-1004, Revolut, 6, Tante_Emma, 24.1, CHF, USD, 1614962480217, 0.9
1614962481285, 5166-7548-5007-4514, Maestro, 3, SihlCity, 27.34, CHF, USD, 1614962480217, 0.9
1614962481614, 5138-2746-1705-3527, Visa, 7, Aus_der_Region, 56.21, CHF, USD, 1614962480217, 0.9
1614962481102, 5198-6645-7627-3015, MasterCard, 6, Tante_Emma, 14.98, CHF, CHF, 1614962481220, 1.0
1614962481176, 5121-7674-1951-7028, Revolut, 7, Aus_der_Region, 37.65, CHF, CHF, 1614962481220, 1.0
1614962481646, 5168-1376-3524-2668, Visa, 7, Aus_der_Region, 27.42, CHF, USD, 1614962480217, 0.9
1614962481708, 5190-3615-5136-2717, Diners Club, 12, BioMarkt, 13.2, CHF, USD, 1614962480217, 0.9
1614962481759, 5196-5033-7080-8138, AMEX, 11, Shop_am_Eck, 30.96, CHF, USD, 1614962480217, 0.9
1614962481781, 5125-2240-8025-9479, Revolut, 3, SihlCity, 64.24, CHF, USD, 1614962480217, 0.9
1614962481206, 5133-1987-4904-7403, Maestro, 14, BioMarkt, 16.5, CHF, CHF, 1614962481220, 1.0
1614962481217, 5112-6625-5473-9244, MasterCard, 13, BioMarkt, 40.67, CHF, CHF, 1614962481220, 1.0
1614962481408, 5131-4779-3604-9913, MasterCard, 6, Tante_Emma, 26.07, CHF, CHF, 1614962481220, 1.0
1614962481452, 5116-4825-2224-5321, MasterCard, 14, BioMarkt, 26.86, CHF, CHF, 1614962481220, 1.0
1614962481927, 5111-9620-4477-6383, MasterCard, 3, SihlCity, 86.16, CHF, USD, 1614962480217, 0.9
1614962481636, 5182-9161-2617-8840, MasterCard, 11, Shop_am_Eck, 52.57, CHF, CHF, 1614962481220, 1.0
1614962481770, 5172-8702-6492-6880, AMEX, 6, Tante_Emma, 67.44, CHF, CHF, 1614962481220, 1.0
1614962481851, 5187-3197-5554-2445, Revolut, 4, BioMarkt, 1.58, CHF, CHF, 1614962481220, 1.0
1614962481860, 5126-6949-7069-5200, AMEX, 4, BioMarkt, 52.1, CHF, CHF, 1614962481220, 1.0
1614962482288, 5135-7745-3387-6060, Revolut, 1, Aus_der_Region, 51.16, CHF, USD, 1614962482222, 1.04
1614962482288, 5135-7745-3387-6060, Revolut, 1, Aus_der_Region, 51.16, CHF, USD, 1614962483225, 1.08
1614962482343, 5134-7344-7486-8358, Visa, 0, Tante_Emma, 87.14, CHF, USD, 1614962482222, 1.04
1614962482343, 5134-7344-7486-8358, Visa, 0, Tante_Emma, 87.14, CHF, USD, 1614962483225, 1.08
1614962482371, 5171-2886-2335-4530, Revolut, 5, Tante_Emma, 42.36, CHF, USD, 1614962482222, 1.04
1614962482371, 5171-2886-2335-4530, Revolut, 5, Tante_Emma, 42.36, CHF, USD, 1614962483225, 1.08
1614962482380, 5186-6801-3194-2778, MasterCard, 4, BioMarkt, 14.18, CHF, USD, 1614962482222, 1.04
1614962482380, 5186-6801-3194-2778, MasterCard, 4, BioMarkt, 14.18, CHF, USD, 1614962483225, 1.08
1614962482585, 5145-3456-8766-9936, Visa, 11, Shop_am_Eck, 44.71, CHF, USD, 1614962482222, 1.04
1614962482585, 5145-3456-8766-9936, Visa, 11, Shop_am_Eck, 44.71, CHF, USD, 1614962483225, 1.08
1614962482604, 5139-6153-6922-4063, Visa, 6, Tante_Emma, 81.98, CHF, USD, 1614962482222, 1.04
1614962482604, 5139-6153-6922-4063, Visa, 6, Tante_Emma, 81.98, CHF, USD, 1614962483225, 1.08
1614962482635, 5115-9281-6507-9005, AMEX, 12, BioMarkt, 77.16, CHF, USD, 1614962482222, 1.04
1614962482635, 5115-9281-6507-9005, AMEX, 12, BioMarkt, 77.16, CHF, USD, 1614962483225, 1.08
1614962482781, 5167-2302-9215-3531, Visa, 3, SihlCity, 15.74, CHF, USD, 1614962482222, 1.04
1614962482781, 5167-2302-9215-3531, Visa, 3, SihlCity, 15.74, CHF, USD, 1614962483225, 1.08
1614962482880, 5168-8577-2049-8903, Maestro, 3, SihlCity, 64.38, CHF, USD, 1614962482222, 1.04
1614962482880, 5168-8577-2049-8903, Maestro, 3, SihlCity, 64.38, CHF, USD, 1614962483225, 1.08
1614962482946, 5115-6092-6442-4316, Maestro, 6, Tante_Emma, 65.54, CHF, USD, 1614962482222, 1.04
1614962482946, 5115-6092-6442-4316, Maestro, 6, Tante_Emma, 65.54, CHF, USD, 1614962483225, 1.08
1614962482992, 5180-5071-6622-5152, Visa, 14, BioMarkt, 86.97, CHF, USD, 1614962482222, 1.04
1614962482992, 5180-5071-6622-5152, Visa, 14, BioMarkt, 86.97, CHF, USD, 1614962483225, 1.08
1614962483074, 5180-9578-1704-5785, Revolut, 7, Aus_der_Region, 71.48, CHF, USD, 1614962482222, 1.04
1614962483074, 5180-9578-1704-5785, Revolut, 7, Aus_der_Region, 71.48, CHF, USD, 1614962483225, 1.08
1614962483186, 5144-2845-1908-2069, Maestro, 3, SihlCity, 14.17, CHF, USD, 1614962482222, 1.04
1614962483186, 5144-2845-1908-2069, Maestro, 3, SihlCity, 14.17, CHF, USD, 1614962483225, 1.08
1614962483206, 5120-4023-2551-7978, AMEX, 5, Tante_Emma, 8.42, CHF, USD, 1614962482222, 1.04
1614962483206, 5120-4023-2551-7978, AMEX, 5, Tante_Emma, 8.42, CHF, USD, 1614962483225, 1.08
1614962483236, 5148-5155-2539-2006, Revolut, 12, BioMarkt, 66.0, CHF, USD, 1614962482222, 1.04
1614962483236, 5148-5155-2539-2006, Revolut, 12, BioMarkt, 66.0, CHF, USD, 1614962483225, 1.08
1614962483266, 5134-7380-6571-8809, AMEX, 15, BioMarkt, 10.57, CHF, USD, 1614962482222, 1.04
1614962483266, 5134-7380-6571-8809, AMEX, 15, BioMarkt, 10.57, CHF, USD, 1614962483225, 1.08
